lässt	lässt	VERB
sich	sich	PRON
aus	aus	ADP
grossen	grossen	ADJ
Datenmengen	Datenmengen	NOUN
gewinnen	gewinnen	VERB
,	,	PUNCT
wenn	wenn	SCONJ
man	man	PRON
den	der	DET
Datenschutz	Datenschutz	NOUN
einmal	einmal	ADV
ausblendet	ausblenden	VERB
?	?	PUNCT
Wie	wie	ADV
funktioniert	funktionieren	VERB
autonomes	autonom	ADJ
Fahren	Fahren	NOUN
ohne	ohne	ADP
Millionen	Million	NOUN
von	von	ADP
Auflagen	aufliegen	NOUN
?	?	PUNCT
Unsere	mein	DET
globalen	global	ADJ
Mitbewerber	Mitbewerber	NOUN
,	,	PUNCT
die	der	DET
USA	USA	PROPN
und	und	CONJ
China	China	PROPN
,	,	PUNCT
denken	denken	VERB
so	so	ADV
und	und	CONJ
holen	holen	VERB
sich	sich	PRON
damit	damit	ADV
einen	ein	DET
Wettbewerbsvorteil	Wettbewerbsvorteil	NOUN
.	.	PUNCT
Bei	Bei	ADP
uns	sich	PRON
hingegen	hingegen	ADV
läuft	laufen	VERB
alles	alle	PRON
zunehmend	zunehmen	ADJ
langsamer	langsam	ADJ
,	,	PUNCT
bürokratischer	bürokratisch	ADJ
und	und	CONJ
behäbiger	behäbig	ADJ
,	,	PUNCT
obwohl	obwohl	SCONJ
die	der	DET
Geschwindigkeit	Geschwindigkeit	NOUN
des	der	DET
Wandels	Wandel	NOUN
noch	noch	ADV
nie	nie	ADV
höher	hoch	ADJ
war	sein	AUX
–	–	PROPN
es	ich	PRON
bietet	bieten	VERB
sich	sich	PRON
gerade	gerade	ADV
eine	einen	DET
enorme	enorme	ADJ
Chance	Chance	NOUN
für	für	ADP
uns	sich	PRON
,	,	PUNCT
nutzen	nutzen	VERB
wir	ich	PRON
sie	ich	PRON
!	!	PUNCT
Die	der	DET
USA	USA	PROPN
haben	haben	AUX
über	über	ADV
300	300	NUM
Millionen	Million	NOUN
Ein­	Ein­	PROPN
wohner	wohner	ADJ
,	,	PUNCT
China	China	PROPN
weit	weit	ADJ
über	über	ADV
eine	einen	DET
Milliarde	Milliarde	NOUN
–	–	NOUN
haben	haben	AUX
da	da	ADV
europäische	europäische	ADJ
Länder	Land	NOUN
überhaupt	überhaupt	ADV
eine	einen	DET
Chance	Chance	NOUN
?	?	PUNCT
Nur	Nur	ADV
,	,	PUNCT
wenn	wenn	SCONJ
die	der	DET
europäischen	europäisch	ADJ
Kräfte	Kraft	NOUN
gebündelt	bündeln	VERB
werden	werden	AUX
.	.	PUNCT
Gesetzgebung	Gesetzgebung	NOUN
,	,	PUNCT
Vergabe	Vergabe	NOUN
von	von	ADP
Risikokapital	Risikokapital	NOUN
und	und	CONJ
Regulierung	Regulierung	NOUN
sollten	sollen	VERB
nicht	nicht	PART
mehr	mehr	ADV
national	national	ADJ
gedacht	gedenken	VERB
werden	werden	AUX
.	.	PUNCT
Deutschland	Deutschland	PROPN
hat	haben	AUX
etwa	etwa	ADV
200	200	NUM
Professorinnen	Professorinnen	NOUN
und	und	CONJ
Professoren	Professor	NOUN
für	für	ADP
künstliche	künstliche	ADJ
Intelligenz	Intelligenz	NOUN
,	,	PUNCT
Frankreich	Frankreich	PROPN
auch	auch	ADV
,	,	PUNCT
die	der	DET
Schweiz	Schweiz	PROPN
vielleicht	vielleicht	ADV
20	20	NUM
–	–	NOUN
China	China	PROPN
ein	einen	DET
Vielfaches	Vielfaches	NOUN
davon	davon	PART
.	.	PUNCT
Zukunftsorientiert	Zukunftsorientiert	ADJ
denken	denken	VERB
bedeutet	bedeuten	ADJ
zusammenarbeiten	zusammenarbeiten	VERB
und	und	CONJ
Grenzen	Grenze	NOUN
überschreiten	überschreiten	VERB
.	.	PUNCT
Bei	Bei	ADP
Start­ups	Start­ups	PROPN
,	,	PUNCT
gerade	gerade	ADV
im	im	ADP
Tech­Bereich	Tech­Bereich	PROPN
,	,	PUNCT
gibt	geben	VERB
es	ich	PRON
einen	ein	DET
grossen	grossen	ADJ
Gender	Gender	ADJ
Gap	Gap	PROPN
.	.	PUNCT
Woran	woran	ADV
liegt	liegen	VERB
das	der	PRON
und	und	CONJ
was	was	PRON
kann	können	VERB
man	man	PRON
dagegen	dagegen	ADV
tun	tun	VERB
?	?	PUNCT
Grundsätzlich	Grundsätzlich	ADJ
findet	finden	VERB
Technologie	Technologie	NOUN
viel	viel	ADV
zu	zu	PART
wenig	wenig	ADV
statt	statt	ADP
im	im	ADP
Leben	Leben	NOUN
von	von	ADP
Mädchen	Mädchen	NOUN
und	und	CONJ
44	44	NUM
Bulletin 1 /2020	Bulletin	NOUN
Bulletin 1 /2020	Bulletin	NOUN
45	45	NUM
 	 	SPACE
'	'	PUNCT
Verstehen	Verstehen	NOUN
,	,	PUNCT
was	was	PRON
Kinder	Kind	NOUN
genau	genau	ADJ
machen	machen	VERB
'	'	PUNCT
:	:	PUNCT
Entwicklungen	Entwicklung	NOUN
der	der	DET
Haba	Haba	PROPN
Digitalwerkstatt	Digitalwerkstatt	PROPN
.	.	PUNCT
wir	ich	PRON
fördern	fördern	VERB
und	und	CONJ
begeistern	begeistern	VERB
sie	ich	PRON
in	in	ADP
diesem	dies	DET
Bereich	Bereich	NOUN
zu	zu	PART
wenig	wenig	PRON
.	.	PUNCT
Hier	Hier	ADV
können	können	VERB
Digitalwerkstätten	Digitalwerkstätten	NOUN
helfen	helfen	VERB
,	,	PUNCT
wie	wie	ADV
wir	ich	PRON
sie	ich	PRON
ins	ins	ADP
Leben	Leben	NOUN
gerufen	rufen	VERB
haben	haben	AUX
.	.	PUNCT
Hier	Hier	ADV
können	können	VERB
Kinder	Kind	NOUN
zwischen	zwischen	ADP
sechs	sechs	NUM
und	und	CONJ
zwölf	zwölf	NUM
Jahren	Jahr	NOUN
die	der	DET
digitale	digitale	ADJ
Welt	Welt	NOUN
spielerisch	spielerisch	ADJ
entdecken	entdecken	VERB
.	.	PUNCT
Mädchen	Mädchen	NOUN
bringen	bringen	VERB
in	in	ADP
diesem	dies	DET
Alter	alt	NOUN
das	der	DET
gleiche	gleich	ADJ
Interesse	Interesse	NOUN
mit	mit	PART
wie	wie	CONJ
Jungs	Jungs	NOUN
und	und	CONJ
sind	sein	AUX
noch	noch	ADV
nicht	nicht	PART
durch	durch	ADP
Gender-Stereotype	Gender-Stereotype	PROPN
ausgebremst	ausbremsen	VERB
.	.	PUNCT
Auf	Auf	ADP
der	der	DET
übergeordneten	übergeordnet	ADJ
Ebene	Ebene	NOUN
sind	sein	AUX
die	der	DET
Investitionsgremien	Investitionsgremien	NOUN
der	der	DET
Risikokapitalfirmen	Risikokapitalfirmen	NOUN
ein	einen	DET
Problem	Problem	NOUN
.	.	PUNCT
Sie	ich	PRON
sind	sein	AUX
vorwiegend	vorwiegen	ADJ
männlich	männlich	ADJ
besetzt	besetzen	VERB
,	,	PUNCT
entsprechend	entsprechen	ADJ
haben	haben	AUX
Themen	Thema	NOUN
,	,	PUNCT
zu	zu	ADP
denen	der	PRON
Frauen	Frau	NOUN
gründen	gründen	VERB
,	,	PUNCT
einen	ein	DET
schweren	schwer	ADJ
Stand	Stand	NOUN
.	.	PUNCT
'	'	PUNCT
Klingt	Klingt	PROPN
mehr	mehr	ADV
nach	nach	ADP
1970	1970	NUM
als	als	ADP
nach	nach	ADP
2020	2020	NUM
.	.	PUNCT
'	'	PUNCT
Können	können	VERB
Sie	ich	PRON
ein	einen	DET
Beispiel	Beispiel	NOUN
geben	geben	VERB
?	?	PUNCT
Die	der	DET
Rezepte-App	Rezepte-App	NOUN
Kitchen	Kitchen	ADJ
Stories	Story	NOUN
,	,	PUNCT
in	in	ADP
die	der	PRON
ich	ich	PRON
sehr	sehr	ADV
früh	früh	ADJ
investiert	investieren	VERB
habe	habe	AUX
,	,	PUNCT
wurde	werden	AUX
von	von	ADP
zwei	zwei	NUM
herausragenden	herausragenden	ADJ
Studentinnen	Studentin	NOUN
gegründet	gründen	VERB
.	.	PUNCT
Am	Am	ADP
Anfang	Anfang	NOUN
wurden	werden	AUX
sie	ich	PRON
von	von	ADP
den	der	DET
Investoren	Investor	NOUN
belächelt	belächeln	VERB
als	als	ADP
junge	junge	ADJ
Frauen	Frau	NOUN
,	,	PUNCT
die	der	PRON
gerne	gerne	ADV
kochen	kochen	VERB
.	.	PUNCT
'	'	PUNCT
Wie	wie	ADV
niedlich	niedlich	ADJ
'	'	PUNCT
,	,	PUNCT
hiess	hiess	VERB
es	ich	PRON
.	.	PUNCT
Unterdessen	Unterdessen	ADV
liegen	liegen	VERB
die	der	DET
Downloads	Downloads	NOUN
im	im	ADP
zweistelligen	zweistelligen	ADJ
Millionenbereich	Millionenbereich	PROPN
,	,	PUNCT
Bosch	Bosch	PROPN
hat	haben	AUX
das	der	DET
Unternehmen	Unternehmen	NOUN
übernommen	übernehmen	VERB
und	und	CONJ
Apple-CEO	Apple-CEO	PROPN
Tim	Tim	PROPN
Cook	Cook	PROPN
besuchte	besuchen	VERB
das	der	DET
Start-up	Start-up	PROPN
auf	auf	ADP
einer	einer	DET
Deutschlandreise	Deutschlandreise	NOUN
.	.	PUNCT
Gründet	Gründet	VERB
ein	einen	DET
Mann	Mann	NOUN
eine	einen	DET
Auto-App	Auto-App	NOUN
müsste	müsste	VERB
es	ich	PRON
dementsprechend	dementsprechend	ADJ
heissen	heissen	VERB
:	:	PUNCT
'	'	PUNCT
Oh	Oh	NOUN
,	,	PUNCT
der	der	PRON
fährt	fahren	VERB
einfach	einfach	ADV
gerne	gerne	ADV
Auto	Auto	NOUN
.	.	PUNCT
'	'	PUNCT
Das	der	PRON
sagt	sagen	VERB
aber	aber	ADV
niemand	niemand	PRON
.	.	PUNCT
Es	ich	PRON
ist	sein	AUX
schwer	schwer	ADJ
für	für	ADP
Frauen	Frau	NOUN
,	,	PUNCT
die	der	PRON
grossen	grossen	ADJ
Finanzierungsrunden	Finanzierungsrunden	NOUN
zu	zu	PART
bekommen	bekommen	VERB
–	–	PUNCT
sie	ich	PRON
werden	werden	AUX
eher	eher	ADV
kleingemacht	kleingemacht	VERB
und	und	CONJ
unterschätzt	unterschätzen	VERB
.	.	PUNCT
Wie	wie	ADV
liesse	liesse	VERB
sich	sich	PRON
das	der	PRON
ändern	ändern	VERB
?	?	PUNCT
Investorinnen	Investorinnen	NOUN
kann	können	VERB
man	man	PRON
natürlich	natürlich	ADV
nicht	nicht	PART
aus	aus	ADP
dem	der	DET
Hut	Hut	NOUN
zaubern	zaubern	VERB
,	,	PUNCT
aber	aber	CONJ
die	der	DET
Risikokapitalfirmen	Risikokapitalfirmen	NOUN
können	können	VERB
zumindest	zumindest	ADV
einen	ein	DET
kompetenten	kompetent	ADJ
Expertinnen-Beirat	Expertinnen-Beirat	NOUN
aufbauen	aufbauen	VERB
.	.	PUNCT
Die	der	DET
digitale	digitale	ADJ
Bildung	Bildung	NOUN
in	in	ADP
Deutschland	Deutschland	PROPN
nennen	nennen	VERB
Sie	ich	PRON
generell	generell	ADJ
'	'	PUNCT
eine	einen	DET
Katastrophe	Katastrophe	NOUN
'	'	PUNCT
.	.	PUNCT
Warum	warum	ADV
?	?	PUNCT
Wir	ich	PRON
haben	haben	AUX
weder	weder	CONJ
die	der	DET
Ausstattung	Ausstattung	NOUN
an	an	ADP
den	der	DET
Schulen	Schule	NOUN
,	,	PUNCT
noch	noch	ADV
bilden	bilden	VERB
wir	ich	PRON
die	der	DET
Lehrer	Lehrer	NOUN
aus	aus	PART
oder	oder	CONJ
sind	sein	AUX
uns	sich	PRON
im	im	ADP
Klaren	Klare	NOUN
darüber	darüber	ADV
,	,	PUNCT
welche	welch	DET
Fähigkeiten	Fähigkeit	NOUN
wir	ich	PRON
wie	wie	CONJ
und	und	CONJ
wann	wann	ADV
vermitteln	vermitteln	VERB
wollen	wollen	VERB
.	.	PUNCT
Das	der	PRON
klingt	klingen	VERB
mehr	mehr	ADV
nach	nach	ADP
1970	1970	NUM
als	als	ADP
nach	nach	ADP
2020	2020	NUM
.	.	PUNCT
Ein	Ein	DET
Schulabgänger	Schulabgänger	NOUN
muss	muss	ADJ
heute	heute	ADV
in	in	ADP
der	der	DET
Lage	Lage	NOUN
sein	mein	AUX
,	,	PUNCT
eine	einen	DET
Website	Website	NOUN
aufzusetzen	aufsetzen	VERB
,	,	PUNCT
ein	einen	DET
Logo	Logo	NOUN
zu	zu	PART
designen	designen	VERB
,	,	PUNCT
eine	einen	DET
Präsentation	Präsentation	NOUN
zu	zu	PART
gestalten	gestalten	VERB
und	und	CONJ
Fake	Fake	NOUN
News	News	PROPN
zu	zu	PART
erkennen	erkennen	VERB
.	.	PUNCT
Davon	Davon	ADV
sind	sein	AUX
wir	ich	PRON
weit	weit	ADJ
entfernt	entfernen	ADJ
.	.	PUNCT
Was	Was	PRON
können	können	VERB
Lehrpersonen	Lehrpersonen	NOUN
tun	tun	VERB
,	,	PUNCT
die	der	PRON
sich	sich	PRON
bei	bei	ADP
digitalen	digital	ADJ
Themen	Thema	NOUN
unsicher	unsicher	ADJ
fühlen	fühlen	VERB
?	?	PUNCT
Klar	Klar	ADJ
,	,	PUNCT
wenn	wenn	SCONJ
sie	ich	PRON
sich	sich	PRON
mit	mit	ADP
ihren	mein	DET
Schülern	Schüler	NOUN
messen	messen	VERB
,	,	PUNCT
verlieren	verlieren	VERB
sie	ich	PRON
.	.	PUNCT
Aber	aber	CONJ
sonst	sonst	ADV
ist	sein	AUX
die	der	DET
digitale	digitale	ADJ
Kompetenz	Kompetenz	NOUN
dieser	dies	DET
jungen	jung	ADJ
Generation	Generation	NOUN
weniger	wenig	PRON
ausgeprägt	ausprägen	ADJ
,	,	PUNCT
als	als	SCONJ
wir	ich	PRON
bisweilen	bisweilen	ADV
glauben	glauben	VERB
.	.	PUNCT
Eine	Eine	DET
Deutschlehrerin	Deutschlehrerin	NOUN
kann	können	VERB
etwa	etwa	ADV
problemlos	problemlos	ADJ
eine	einen	DET
Diskussion	Diskussion	NOUN
zu	zu	ADP
Deepfake-Videos	Deepfake-Videos	NOUN
leiten	leiten	VERB
:	:	PUNCT
Politikern	Politiker	NOUN
werden	werden	AUX
Worte	Wort	NOUN
in	in	ADP
den	der	DET
Mund	Mund	NOUN
gelegt	legen	VERB
,	,	PUNCT
die	der	PRON
sie	ich	PRON
nie	nie	ADV
gesagt	sagen	VERB
haben	haben	AUX
–	–	PROPN
was	was	PRON
bedeutet	bedeuten	VERB
das	der	PRON
für	für	ADP
die	der	DET
Gesellschaft	Gesellschaft	NOUN
?	?	PUNCT
Oder	oder	CONJ
der	der	DET
Geschichtslehrer	Geschichtslehrer	NOUN
macht	machen	VERB
einen	ein	DET
Workshop	Workshop	NOUN
zur	zur	ADP
Validierung	Validierung	NOUN
von	von	ADP
historischen	historisch	ADJ
Fakten	Faktum	NOUN
,	,	PUNCT
die	der	DET
Kunstlehrerin	Kunstlehrerin	NOUN
zeigt	zeigen	VERB
,	,	PUNCT
wie	wie	ADV
Layer	Layer	PROPN
in	in	ADP
einem	einer	DET
Bildbearbeitungsprogramm	Bildbearbeitungsprogramm	NOUN
funktionieren	funktionieren	VERB
.	.	PUNCT
Und	und	CONJ
so	so	ADV
weiter	weit	ADV
.	.	PUNCT
Sie	ich	PRON
selber	selber	ADV
haben	haben	AUX
drei	drei	NUM
Kinder	Kind	NOUN
,	,	PUNCT
zwischen	zwischen	ADP
zwei	zwei	NUM
und	und	CONJ
elf	elf	NUM
Jahre	Jahr	NOUN
alt	alt	ADJ
.	.	PUNCT
Wie	wie	ADV
regeln	regeln	VERB
Sie	ich	PRON
eigentlich	eigentlich	ADV
deren	der	PRON
Handy­	Handy­	NOUN
und	und	CONJ
Computer­	Computer­	NOUN
gebrauch	gebrauch	ADJ
?	?	PUNCT
Für	Für	ADP
den	der	DET
Konsum	Konsum	NOUN
gibt	geben	VERB
es	ich	PRON
klare	klaren	ADJ
,	,	PUNCT
nicht	nicht	PART
verhandelbare	verhandelbare	ADJ
Regeln	Regel	NOUN
.	.	PUNCT
Für	Für	ADP
meine	meinen	DET
Söhne	söhnen	NOUN
,	,	PUNCT
neun	neun	NUM
und	und	CONJ
elf	elf	NUM
Jahre	Jahr	NOUN
alt	alt	ADJ
,	,	PUNCT
heisst	heisst	VERB
das	der	PRON
:	:	PUNCT
an	an	ADP
drei	drei	NUM
Tagen	Tag	NOUN
pro	pro	ADP
Woche	Woche	NOUN
je	je	ADV
eine	einen	DET
Stunde	Stunde	NOUN
Spielzeit	Spielzeit	NOUN
für	für	ADP
Games	Game	NOUN
.	.	PUNCT
Für	Für	ADP
das	der	DET
Gestalten	Gestalt	NOUN
aber	aber	ADV
gibt	geben	VERB
es	ich	PRON
viel	viel	DET
Freiheit	Freiheit	NOUN
.	.	PUNCT
Wenn	wenn	SCONJ
sie	ich	PRON
mit	mit	ADP
ihren	mein	DET
Lego-Figuren	Lego-Figuren	NOUN
einen	ein	DET
Stop-Motion-Film	Stop-Motion-Film	NOUN
drehen	drehen	VERB
,	,	PUNCT
dann	dann	ADV
ist	sein	AUX
mir	sich	PRON
fast	fast	ADV
egal	egal	ADV
,	,	PUNCT
wie	wie	ADV
lange	lang	ADV
das	der	PRON
dauert	dauern	VERB
.	.	PUNCT
Sie	ich	PRON
müssen	müssen	VERB
mir	sich	PRON
einfach	einfach	ADV
das	der	DET
Resultat	Resultat	NOUN
präsentieren	präsentieren	VERB
.	.	PUNCT
Für	Für	ADP
uns	sich	PRON
Eltern	Eltern	NOUN
ist	sein	AUX
es	ich	PRON
wichtig	wichtig	ADJ
,	,	PUNCT
zu	zu	PART
ver	ver	VERB
stehen	stehen	VERB
,	,	PUNCT
was	was	PRON
die	der	DET
Kinder	Kind	NOUN
genau	genau	ADJ
machen	machen	VERB
.	.	PUNCT
Dazu	Dazu	ADV
müssen	müssen	VERB
wir	ich	PRON
gemeinsam	gemeinsam	ADJ
mit	mit	ADP
ihnen	ich	PRON
Zeit	Zeit	NOUN
an	an	ADP
den	der	DET
Geräten	Gerät	NOUN
verbringen	verbringen	VERB
.	.	PUNCT
Auch	Auch	ADV
wenn	wenn	SCONJ
diese	dies	PRON
häufig	häufig	ADJ
knapp	knapp	ADJ
ist	sein	AUX
.	.	PUNCT
46	46	NUM
Bulletin 1 /2020	Bulletin	NOUN
Bulletin	Bulletin	PROPN
4/	4/	PROPN
2019	2019	NUM
47	47	NUM
 	 	SPACE
VEREINIGTE	VEREINIGTE	PROPN
KÖNIG-Das	KÖNIG-Das	NOUN
REICH	REICH	PROPN
gilt	gelten	VERB
als	als	ADP
Soft-Power-Supermacht	Soft-Power-Supermacht	NOUN
.	.	PUNCT
Wie	wie	ADV
lässt	lässt	VERB
sich	sich	PRON
das	der	PRON
erklären	erklären	VERB
,	,	PUNCT
MISTER	MISTER	PROPN
ANHOLT	ANHOLT	PROPN
?	?	PUNCT
Und	und	CONJ
wird	werden	AUX
diese	dies	DET
Spitzenposition	Spitzenposition	NOUN
durch	durch	ADP
den	der	DET
Brexit	Brexit	PROPN
gefährdet	gefährden	VERB
?	?	PUNCT
Interview	Interview	NOUN
Simon	Simon	PROPN
Kuper	Kuper	PROPN
Comedy	Comedy	PROPN
:	:	PUNCT
Rowan	Rowan	PROPN
Atkinson	Atkinson	PROPN
alias	alias	ADV
Mr.	Mr.	NOUN
Bean	Bean	PROPN
(	(	PUNCT
2007	2007	NUM
)	)	PUNCT
Popmusik	Popmusik	NOUN
:	:	PUNCT
Spice	Spice	PROPN
Girls	Girl	NOUN
(	(	PUNCT
1997	1997	NUM
)	)	PUNCT
Kinoserie	Kinoserie	NOUN
:	:	PUNCT
Sean	Sean	PROPN
Connery	Connery	PROPN
als	als	ADP
James	James	PROPN
Bond	Bond	PROPN
in	in	ADP
'	'	PUNCT
Goldfinger	Goldfinger	NOUN
'	'	PUNCT
(	(	PUNCT
1964	1964	NUM
)	)	PUNCT
Film	filmen	NOUN
:	:	PUNCT
'	'	PUNCT
Trainspotting	Trainspotting	PROPN
'	'	PUNCT
(	(	PUNCT
1996	1996	NUM
)	)	PUNCT
COOL	COOL	PROPN
BRITANNIA	BRITANNIA	PROPN
'	'	PUNCT
Zwischen	Zwischen	ADP
James	James	PROPN
Bond	Bond	PROPN
und	und	CONJ
Mr.	Mr.	NOUN
Bean	Bean	PROPN
'	'	PUNCT
48	48	NUM
Bulletin 1 /2020	Bulletin	NOUN
Fotos	Foto	NOUN
:	:	PUNCT
'	'	PUNCT
Trainspotting	Trainspotting	PROPN
'	'	PUNCT
,	,	PUNCT
1996	1996	NUM
,	,	PUNCT
Regie	Regie	NOUN
:	:	PUNCT
Danny	Danny	PROPN
Boyle	Boyle	PROPN
/	/	PROPN
Keystone	Keystone	PROPN
;	;	PUNCT
Lisa	Lisa	PROPN
Maree	Maree	PROPN
Williams	William	PROPN
/	/	PROPN
Getty	Getty	PROPN
Images	Images	PROPN
;	;	PUNCT
Michael	Michael	PROPN
O	O	PROPN
’	’	PROPN
Neill	Neill	PROPN
/	/	PROPN
Corbis	Corbis	PROPN
/	/	PROPN
Getty	Getty	PROPN
Images	Images	PROPN
;	;	PUNCT
Donaldson	Donaldson	PROPN
Collection	Collection	NOUN
/	/	PROPN
Michael	Michael	PROPN
Ochs	Ochs	PROPN
Archives	Archiv	NOUN
/	/	NOUN
Getty	Getty	PROPN
Images	Images	ADJ
Bulletin	Bulletin	NOUN
1/	1/	PROPN
2020	2020	NUM
49	49	NUM
 	 	SPACE
zu	zu	PART
stärken	stärken	VERB
,	,	PUNCT
wozu	wozu	ADV
ich	ich	PRON
die	der	DET
Regierung	Regierung	NOUN
als	als	ADP
Berater	Berater	NOUN
ermutigt	ermutigen	VERB
habe	habe	AUX
.	.	PUNCT
So	so	ADV
hat	haben	AUX
Südkorea	Südkorea	PROPN
sich	sich	PRON
recht	recht	ADV
erfolgreich	erfolgreich	ADJ
bemüht	bemühen	VERB
,	,	PUNCT
seine	mein	DET
Küche	Küche	NOUN
als	als	ADP
eine	einen	PRON
der	der	DET
Weltküchen	Weltküchen	NOUN
zu	zu	PART
etablieren	etablieren	VERB
.	.	PUNCT
Die	der	DET
Regierung	Regierung	NOUN
hat	haben	AUX
die	der	DET
Eröffnung	Eröffnung	NOUN
authentischer	authentisch	ADJ
koreanischer	koreanischer	ADJ
Restaurants	Restaurant	NOUN
auf	auf	ADP
der	der	DET
ganzen	ganz	ADJ
Welt	Welt	NOUN
unterstützt	unterstützen	VERB
.	.	PUNCT
Aber	aber	CONJ
das	der	DET
globale	global	ADJ
Phänomen	Phänomen	NOUN
'	'	PUNCT
Gangnam	Gangnam	PROPN
Style	Style	PROPN
'	'	PUNCT
geht	gehen	VERB
nicht	nicht	PART
auf	auf	ADP
einen	ein	DET
Regierungs­	Regierungs­	NOUN
entscheid	entscheid	ADJ
zurück	zurück	PART
,	,	PUNCT
oder	oder	CONJ
?	?	PUNCT
Indirekt	Indirekt	ADJ
schon	schon	ADV
!	!	PUNCT
Die	der	DET
Regierung	Regierung	NOUN
liess	liess	VERB
die	der	DET
junge	junge	ADJ
Musikszene	Musikszene	NOUN
gewähren	gewähren	VERB
,	,	PUNCT
was	was	PRON
zuvor	zuvor	ADV
aufgrund	aufgrund	ADP
der	der	DET
jahrzehntelangen	jahrzehntelang	ADJ
Zensur	Zensur	NOUN
nicht	nicht	PART
der	der	DET
Fall	Fall	NOUN
gewesen	sein	AUX
war	sein	AUX
.	.	PUNCT
Zudem	Zudem	ADV
unterstützt	unterstützen	VERB
der	der	DET
Staat	Staat	NOUN
seit	seit	ADP
einigen	einig	DET
Jahren	Jahr	NOUN
die	der	DET
Populärkultur	Populärkultur	NOUN
;	;	PUNCT
früher	früh	ADJ
finanzierte	finanzieren	VERB
der	der	DET
Staat	Staat	NOUN
nur	nur	ADV
die	der	DET
sogenannte	sogenannt	ADJ
Hochkultur	Hochkultur	NOUN
.	.	PUNCT
Die	der	DET
weiche	weich	ADJ
Macht	Macht	NOUN
eines	ein	DET
Landes	Land	NOUN
lässt	lässt	VERB
sich	sich	PRON
also	also	ADV
durchaus	durchaus	ADV
erhöhen	erhöhen	VERB
,	,	PUNCT
und	und	CONJ
zwar	zwar	ADV
in	in	ADP
verblüffend	verblüffen	ADJ
kurzer	kurz	ADJ
Zeit	Zeit	NOUN
.	.	PUNCT
Aber	aber	CONJ
es	ich	PRON
braucht	brauchen	VERB
natürlich	natürlich	ADV
gewisse	gewiß	ADJ
Voraussetzungen	Voraussetzung	NOUN
.	.	PUNCT
Südkoreanische	Südkoreanische	NOUN
'	'	PUNCT
soap	soap	VERB
operas	operas	PART
'	'	PUNCT
zum	zum	ADP
Beispiel	Beispiel	NOUN
sind	sein	AUX
seit	seit	ADP
Jahrzehnten	Jahrzehnt	NOUN
extrem	extrem	ADJ
populär	populär	ADJ
in	in	ADP
ganz	ganz	ADJ
Ostasien	Ostasien	PROPN
.	.	PUNCT
Auch	Auch	ADV
Tony	Tony	PROPN
Blairs	Blairs	PROPN
Regierung	Regierung	NOUN
hat	haben	AUX
Gross­	Gross­	NOUN
britannien	britannien	VERB
einst	einen	ADV
ganz	ganz	ADV
bewusst	bewusst	ADJ
als	als	CONJ
'	'	PUNCT
Cool	Cool	PROPN
Britannia	Britannia	PROPN
'	'	PUNCT
vermarktet	vermarkten	VERB
.	.	PUNCT
Ja	ja	PART
,	,	PUNCT
und	und	CONJ
auch	auch	ADV
hier	hier	ADV
stand	stehen	VERB
am	am	ADP
Anfang	Anfang	NOUN
eine	einen	DET
unternehmerische	unternehmerische	ADJ
Frage	Frage	NOUN
:	:	PUNCT
Inwieweit	Inwieweit	ADV
wird	werden	AUX
das	der	DET
britische	britische	ADJ
Image	Image	NOUN
die	der	DET
nächste	nächst	ADJ
Generation	Generation	NOUN
von	von	ADP
Geschäftsleuten	Geschäftsleuten	NOUN
und	und	CONJ
damit	damit	ADV
den	der	DET
britischen	britisch	ADJ
Aussenhandel	Aussenhandel	NOUN
beeinflussen	beeinflussen	VERB
?	?	PUNCT
Tony	Tony	PROPN
Blair	Blair	PROPN
liebte	lieben	VERB
den	der	DET
Begriff	begreifen	NOUN
'	'	PUNCT
Cool	Cool	PROPN
Britannia	Britannia	PROPN
'	'	PUNCT
,	,	PUNCT
und	und	CONJ
er	ich	PRON
liebte	lieben	VERB
das	der	DET
Narrativ	Narrativ	NOUN
,	,	PUNCT
das	der	DET
Grossbritannien	Grossbritannien	NOUN
als	als	ADP
jung	jung	ADJ
,	,	PUNCT
energisch	energisch	ADJ
,	,	PUNCT
kreativ	kreativ	ADJ
,	,	PUNCT
mutig	mutig	ADJ
,	,	PUNCT
kosmopolitisch	kosmopolitisch	ADJ
,	,	PUNCT
lustig	lustig	ADJ
,	,	PUNCT
selbstironisch	selbstironisch	ADJ
präsentiert	präsentieren	VERB
.	.	PUNCT
Ein	Ein	DET
Land	Land	NOUN
also	also	ADV
,	,	PUNCT
das	der	PRON
das	der	DET
ganze	ganze	ADJ
Spektrum	Spektrum	NOUN
zwischen	zwischen	ADP
James	James	PROPN
Bond	Bond	PROPN
und	und	CONJ
Mr.	Mr.	NOUN
Bean	Bean	PROPN
abdeckt	abdecken	VERB
,	,	PUNCT
mit	mit	ADP
ein	einen	DET
wenig	wenig	DET
Spice	Spice	NOUN
Girls	Girl	NOUN
und	und	CONJ
Elton	Elton	PROPN
John	John	PROPN
in	in	ADP
der	der	DET
Mitte	Mitte	NOUN
.	.	PUNCT
So	so	ADV
wirkte	wirken	VERB
Grossbritannien	Grossbritannien	NOUN
ja	ja	ADV
in	in	ADP
den	der	DET
Neunzigerjahren	Neunzigerjahren	NOUN
tatsächlich	tatsächlich	ADJ
auf	auf	ADP
viele	viel	DET
Beobachter	Beobachter	NOUN
.	.	PUNCT
Es	ich	PRON
war	sein	AUX
eben	eben	ADV
